document,text,html_label,docling_label,similarity,html_index,pdf_index
michigan_law_review_law_enforcement_privilege,"240. Vincent M. Southerland, The Master's Tools and a Mission: Using Community Control and Oversight Laws to Resist and Abolish Police Surveillance Technologies , 70 UCLA L. REV. 2 (2023).",footnote,footnote,0.9675675675675676,220.0,384.0
michigan_law_review_law_enforcement_privilege,"241. Maneka Sinha, Radically Reimagining Forensic Evidence , 73 ALA. L. REV. 879 (2022).",footnote,footnote,0.9176470588235294,221.0,385.0
michigan_law_review_law_enforcement_privilege,"242. I. Bennett Capers, Against Prosecutors , 105 CORNELL L. REV. 1561, 1604 (2020); see also Cynthia Godsoe, The Place of the Prosecutor in Abolitionist Praxis , 69 UCLA L. REV. 164 (2022).",footnote,footnote,0.9276139410187667,222.0,386.0
michigan_law_review_law_enforcement_privilege,243. See Fed. R. Crim. P. 17(c); Fed. R. Crim. P. 16(a).,footnote,footnote,0.9532710280373832,223.0,387.0
michigan_law_review_law_enforcement_privilege,"Another reason not to totally abolish the privilege is that it could perversely result in law enforcement maintaining the same level of secrecy through even more socially harmful means. Prosecutors facing disclose-ordismiss dilemmas might withdraw more criminal charges, maintaining secrecy by allowing alleged perpetrators of dangerous crimes to return to the community where they could harm future victims. Judges might 'bend' the rules of evidence to deny discovery based on irrelevance. 249 And police might rely more on the parallel construction technique of conducting an initial investigation with secret methods followed by a second to re-discover evidence using alternate, public methods, leaving courts, prosecutors, and defendants alike unaware that any secret exists at all. 250 In contrast, keeping the privilege as a lawful avenue for justified secrecy could make parallel construction appear all the more unreasonable and encourage judges to curtail it. 251",body_text,text,0.9028944911297853,75.0,390.0
michigan_law_review_law_enforcement_privilege,"See Exec. Order No. 14,074, 3 C.F.R. § 371 (2023).",footnote,list_item,1.0,224.0,393.0
michigan_law_review_law_enforcement_privilege,"See Rochin v. California, 342 U.S. 165, 173 (1952).",footnote,list_item,1.0,225.0,394.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Floyd v. City of New York, 959 F. Supp. 2d 540, 663-64 (S.D.N.Y 2013).",footnote,list_item,0.9815950920245399,227.0,396.0
michigan_law_review_law_enforcement_privilege,"Cf. Edward K. Cheng, G. Alexander Nunn & Julia Simon-Kerr, Bending the Rules of Evidence , 118 NW. U. L. REV. 295 (2023).",footnote,list_item,0.970954356846473,228.0,397.0
michigan_law_review_law_enforcement_privilege,"See HUM.RTS. WATCH, supra note 79.",footnote,list_item,0.7536231884057971,229.0,398.0
michigan_law_review_law_enforcement_privilege,Thank you to Angelo Petrigh for this insight.,footnote,list_item,1.0,230.0,399.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Biometric Identification , DATAWORKS PLUS, https://www.dataworksplus.com/bioid.html#face [perma.cc/29NK-A9DQ]; CLEARVIEW AI, https://www.clearview.ai [perma.cc/C2XA-VHTB]; see also Andrew Guthrie Ferguson, Facial Recognition and the Fourth Amendment , 105 MINN. L. REV. 1105, 1121-22 (2021).",footnote,list_item,0.912106135986733,232.0,403.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Mary Pat Dwyer, LAPD Documents Reveal Use of Social Media Monitoring Tools , BRENNAN CTR. FOR JUST. (Sept. 8, 2021), https://www.brennancenter.org/our-work/analysis-opinion/lapd-documents-reveal-use-social-media-monitoring-tools [perma.cc/4YL7GDY9].",footnote,list_item,0.9328214971209213,233.0,404.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Ann Woolner, Hank Asher's Startup TLO Knows All About You , BLOOMBERG (Sept. 15, 2011, 6:00 PM), https://www.bloomberg.com/news/articles/2011-09-15/hank-ashers-startup-tlo-knows-all-about-you#xj4y7vzkg [perma.cc/8GX6-4HJT].",footnote,list_item,0.9552238805970149,234.0,405.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Natalie Ram, Innovating Criminal Justice , 112 NW. U. L. REV. 659, 675 (2018); Andrea Roth, Machine Testimony , 126 YALE L.J. 1972, 1976 (2017).",footnote,list_item,0.9514563106796117,235.0,406.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Markets , GLADIATOR FORENSICS, https://gladiator-forensics.com/markets [perma.cc/26SM-MPFK]; see also FLA. DEP'T OF LAW ENF'T, NOTICE OF INTENDED DECISION TO ENTER INTO A SINGLE SOURCE CONTRACT PUR 7778 (2016); Stephanie Sierra, Oakland Voting on Possible $6 Million Contract to Bring 'Critical' Software to Police, 911 Center , ABC7NEWS (July 24, 2024), https://abc7news.com/post/oakland-voting-possible-6-million-contract-bringcritical-software/15087077 [perma.cc/J7K2-QXDL].",footnote,list_item,0.7741273100616016,237.0,408.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Elizabeth Joh & Thomas Joo, The Harms of Police Surveillance Technology Monopolies , 99 DENV. L. REV. F. 1 (2022); Joh, supra note 35, at 20.",footnote,list_item,0.9605263157894737,238.0,409.0
michigan_law_review_law_enforcement_privilege,"The privatization of police functions has given rise to an extensive literature discussing possible pros and cons, from enhanced economic efficiency to distortions from profit incentives. See, e.g. , Ingrid V. Eagly & Joanna C. Schwartz, Lexipol: The Privatization of Police Policymaking , 96 TEX. L. REV. 891, 897 (2018).",footnote,list_item,0.9844236760124611,239.0,410.0
michigan_law_review_law_enforcement_privilege,"For an excellent overview of the reach of Brady disclosure obligations, see Jonathan Abel, Cop-'Like' (' '): The First Amendment, Criminal Procedure, and the Regulation of Police Social Media Speech , 74 STAN. L. REV. 1199, 1236 (2022). Cop-'Like' (' '): The First Amendment, Criminal Procedure, and the Regulation of Police 'J,",footnote,list_item,0.7992895204262878,240.0,411.0
michigan_law_review_law_enforcement_privilege,"Cf. Charles Tait Graves & Sonia K. Katyal, From Trade Secrecy to Seclusion , 109 GEO. L.J. 1337, 1376 (2021).",footnote,list_item,0.9769585253456221,241.0,412.0
michigan_law_review_law_enforcement_privilege,"Case law on whether the privilege expires at the edge of government is mixed. At least one federal district court considering a defense request for source code for an internet surveillance software held that the privilege 'applies only to government documents.' 263 The prosecution's apparent double dipping vexed the court: The prosecution initially denied discovery by claiming ignorance of how the software worked 264 andmaintaining that the software was controlled by a private vendor, 265 but then later asserted privilege to stop the defense from subpoenaing the vendor. 266 A different federal district court, however, upheld the privilege for an executable copy of the same software. 267 It reasoned that the privilege applied because the software, while owned by a private company, 'is exclusively used by law enforcement officers.' 268 In yet a third case, prosecutors argued that the privilege should extend to 'a quasi-law enforcement agency' and that private developers of surveillance and forensic software can qualify. 269 Meanwhile, nothing in current appellate doctrine stops the privilege from shielding information possessed by private entities, even information that no one in the government has ever seen.",body_text,text,0.8104619565217391,78.0,415.0
michigan_law_review_law_enforcement_privilege,"263. United States v. Ocasio, No. EP-11-CR-2728, 2013 WL 12442496, at *1-2 (W.D. Tex. May 28, 2013) (order denying Government's Motion to Quash Subpoenas).",footnote,footnote,0.9704918032786886,242.0,416.0
michigan_law_review_law_enforcement_privilege,"267. United States v. Pirosko, No. 12-cr-00327, at 1-2 (N.D. Ohio, Aug. 13, 2013) (order denying motion to compel discovery and request to extend pretrial motion deadline).",footnote,footnote,0.9793510324483776,243.0,420.0
michigan_law_review_law_enforcement_privilege,"269. United States' Response to Defendant's Motion to Compel Prod. (Doc. 19) at 12, United States v. Dang, No. 16-10027-01 (D. Kan. Sept. 26, 2016), ECF No. 23.",footnote,footnote,0.9714285714285714,244.0,422.0
michigan_law_review_law_enforcement_privilege,"270. See, e.g. , Capitol Vending Co. v. Baker, 35 F.R.D. 510, 510-11 (D.D.C. 1964) (privilege for 'documents that the government is using in connection with an investigation of possible violations of criminal laws' without limitation as to the origins of the documents); Gilbertson v. State, 236 N.W. 539, 540 (Wis. 1931) (privilege for reports and notes of investigations, including 'testimony of all persons taken in investigations conducted by the state fire marshal or his deputies'); see also Note, Discovery of Government Documents and the Official Information Privilege , 76 COLUM. L. REV. 142, 158-59 (1976) (discussing courts' reluctance to order disclosure of law enforcement files while investigations are ongoing).",footnote,footnote,0.9743944636678201,245.0,423.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Crater Corp. v. Lucent Techs., Inc., 423 F.3d 1260, 1265-66 (Fed. Cir. 2005).",footnote,list_item,0.9830508474576272,246.0,426.0
michigan_law_review_law_enforcement_privilege,"See Rojas v. Fed. Aviation Admin., 989 F.3d 666 (9th Cir. 2021) (en banc).",footnote,list_item,1.0,247.0,427.0
michigan_law_review_law_enforcement_privilege,"Peter Galison, Removing Knowledge , 31 CRITICAL INQUIRY 229, 232 (2004).",footnote,list_item,0.8111888111888111,248.0,429.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Kate Sablosky Elengold & Jonathan D. Glater, The Sovereign in Commerce , 73 STAN. L. REV. 1101, 1108 (2021); Gillian E. Metzger, Privatization as Delegation , 103 COLUM. L. REV. 1367, 1371 (2003).",footnote,list_item,0.9297820823244553,250.0,431.0
michigan_law_review_law_enforcement_privilege,"Friedman v. Bache Halsey Stuart Shields, Inc., 738 F.2d 1336, 1342 (D.C. Cir. 1984) (emphasis added) (quoting Kerr v. U.S. Dist. Ct. for N. Dist. of Cal., 511 F.2d 192, 198 (9th Cir. 1975)).",footnote,list_item,1.0,251.0,432.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , In re City of New York, 607 F.3d 923, 944 (2d Cir. 2010) (describing privilege claimant's burden of proof without specifying a requirement for claimants to have a government official personally review the documents' contents); United States v. Amodeo, 44 F.3d 141, 142, 145 (2d Cir. 1995) (remanding a case involving a non-governmental third party-albeit an appointed Court Officer investigating pursuant to a Consent Decree-asserting the privilege to block disclosure of documents, thereby implicitly accepting the premise that non-governmental actors can claim the privilege, rather than a government official).",footnote,list_item,0.9927942353883107,252.0,433.0
michigan_law_review_law_enforcement_privilege,"This Part has examined the strengths and infirmities of the plausible arguments against law enforcement privilege. It initially drew on archival research to debunk the current scholarly consensus that the privilege is an ahistorical, mid-twentieth-century invention. It then explained why completely abolishing the privilege could be harmful to both public safety and law enforcement transparency and accountability. Finally, it considered and critiqued arguments that the privilege should not apply to information possessed by private entities. The following Part offers an alternative to reasonably constrain law enforcement privilege claims while minimizing risk to law enforcement efficacy.",body_text,text,1.0,82.0,438.0
michigan_law_review_law_enforcement_privilege,"We are now back to the conundrum with which we started. Criminal defendants sometimes have legitimate interests in accessing information about law enforcement methods, and police and prosecutors sometimes have legitimate interests in withholding that information. Yet, empowering the state to keep this information secret creates the risk that the secrecy power will be abused. Meanwhile, judges deciding whether to uphold a privilege claim must resolve an issue of specialized expertise without the benefits of a full adversarial process to educate them about the law and facts. The result leaves courts in a bind and disadvantages the entire truth-seeking process in cases that implicate life, liberty, and police accountability.",body_text,text,1.0,83.0,440.0
michigan_law_review_law_enforcement_privilege,"The current doctrine's vagueness makes this conundrum worse. Federal appellate case law simply reiterates the privilege's policy rationale as the test for asserting threshold claims and, consequently, imposes virtually no meaningful constraint on law enforcement's secrecy power. The policy rationale supposedly motivating the privilege-that disclosure of investigative methods would risk countermeasures-could theoretically apply to almost any investigative technique. Vagueness invites law enforcement to overclaim the privilege, whether to conceal mistakes and negligence, to hide unlawful and unconstitutional conduct, or simply to avoid the hassle and inconvenience of having investigative methods challenged in court. As one federal judge opined, '[i]n a society where government is supposed to be open, where it is supposed to be the servant of and responsive to the people . . . does it make sense for courts to create a body of privilege doctrine that sweeps so broadly[?]' 279",body_text,text,0.9611793611793612,84.0,442.0
michigan_law_review_law_enforcement_privilege,"in prison after being denied access to software that the defendant claimed had 'provided the 'bulk of the evidence' for his conviction.' 280 A federal defendant in Wisconsin was sentenced to five years in prison after being denied access to investigative software that provided the sole evidence of certain criminal charges in his case. 281 A federal defendant in Missouri faced life in prison after being denied access to source code, manuals, and an executable copy of a 'law enforcement software program' used to establish probable cause. 282 A federal defendant in Ohio was sentenced to twenty years in prison after being denied access to similar software used to establish probable cause. 283 In each of these cases, and many more like them, the law enforcement privilege barred defendants from fully scrutinizing the evidence against them.",body_text,text,0.7939600584510472,85.0,443.0
michigan_law_review_law_enforcement_privilege,"United States v. Clarke, 979 F.3d 82, 97 (2d Cir. 2020).",footnote,list_item,1.0,254.0,445.0
michigan_law_review_law_enforcement_privilege,"United States v. Owens, 18 F.4th 928 (7th Cir. 2021).",footnote,list_item,1.0,255.0,446.0
michigan_law_review_law_enforcement_privilege,"United States v. Hoeffener, 950 F.3d 1037 (8th Cir. 2020).",footnote,list_item,1.0,256.0,447.0
michigan_law_review_law_enforcement_privilege,"United States v. Pirosko, 787 F.3d 358 (6th Cir. 2015).",footnote,list_item,1.0,257.0,448.0
michigan_law_review_law_enforcement_privilege,"FINKLEA, supra note 284.",footnote,list_item,0.75,260.0,451.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Pirosko , 787 F.3d at 364.",footnote,list_item,0.972972972972973,261.0,452.0
michigan_law_review_law_enforcement_privilege,"See Jennifer Lawinski, Cybercrime Forces Local Law Enforcement to Shift Focus , DARK READING (Feb. 26, 2025), https://www.darkreading.com/cyberattacks-data-breaches/cybercrime-forces-local-law-enforcement-to-shift-focus [perma.cc/52V6-2KUD].",footnote,list_item,0.9563409563409564,262.0,453.0
michigan_law_review_law_enforcement_privilege,"See Asaf Lubin, Selling Surveillance , 85 OHIO ST. L.J. (forthcoming 2025) (manuscript at 3) (citing Mark Mazzetti, Ronen Bergman & Matina Stevis-Gridneff, How the Global Spyware Industry Spiraled Out of Control , N.Y. TIMES (Jan. 28, 2023), https://www.nytimes.com/2022/12/08/us/politics/spyware-nso-pegasus-paragon.html [perma.cc/3AZ3-8B7F]) http://dx.doi.org/10.2139/ssrn.4323985.",footnote,list_item,0.9712041884816754,263.0,454.0
michigan_law_review_law_enforcement_privilege,"Factoring law enforcement's pre-dispute conduct into courts' assessment of privilege claims will cabin law enforcement's secrecy power while minimizing risks to law enforcement efficacy. Appellate courts should use their common-law authority over evidentiary privileges to require that claimants divulge the conditions of prior dissemination when asserting a threshold claim to the law enforcement privilege. Meanwhile, trial courts should include these requirements in their standing orders for how to assert a privilege claim. If courts fail to do so, or in states where courts lack common-law authority over privileges, 291 legislators should codify the requirements, either in evidence codes or in Community Control Over Police Surveillance laws. 292 This Part concludes by addressing likely counterarguments and explaining why they are ultimately unpersuasive.",body_text,text,0.9560867148415787,88.0,456.0
michigan_law_review_law_enforcement_privilege,"This Part proposes an easily administrable way for courts to conduct more meaningful judicial review of law enforcement secrecy claims: assess threshold claims by reference to law enforcement's own pre-dispute conduct. Courts should demand to know the conditions that law enforcement previously imposed on access to the allegedly privileged information. Were recipients required to sign a nondisclosure agreement? If so, what were the terms? Was access revoked or information returned at the close of each investigation? Where and how was the information stored? Was access supervised, logged, or required to occur at a secure, monitored location? The answers to these questions reveal law enforcement's own tolerance for leaks and should thus establish a transparency floor: At a minimum, if the court can impose protective-order safeguards that match or exceed what law enforcement previously required, then disclosure does not significantly increase the risk of the secret getting out. In those circumstances, judges should have no qualms about denying the privilege and ordering disclosure.",body_text,text,0.9981718464351006,87.0,457.0
michigan_law_review_law_enforcement_privilege,"290. Compare Libor Jany, Pasadena Police Banking on Phone-Hacking Tool to Solve Cold Case Murder , L.A. TIMES (Mar. 3, 2023, 5:00 AM), https://www.latimes.com/california/story/2023-03-03/pasadena-police-banking-on-phone-hacking-tool-to-solve-cold-casemurder [perma.cc/HCP2-P6U9], and Lorenzo Franceschi-Bicchierai, This is the 'GrayKey 2.0,' the Tool Cops Use to Hack Phones , MOTHERBOARD (Sept. 30, 2022, 11:01 AM), https://www.vice.com/en/article/this-is-the-graykey-20-the-tool-cops-use-to-hack-phones [perma.cc/M9JC-G4TJ], with Adrianne Jeffries, Meet Hacking Team, the Company that Helps the Police Hack You , THE VERGE (Sept. 13, 2013, 10:30 AM), https://www.theverge.com/2013/9/13/4723610/meet-hacking-team-the-company-that-helps-police-hack-intocomputers [perma.cc/2QQW-ZA39].",footnote,footnote,0.9654289372599232,264.0,460.0
michigan_law_review_law_enforcement_privilege,"292. See Southerland, supra note 240.",footnote,footnote,0.927536231884058,266.0,462.0
michigan_law_review_law_enforcement_privilege,"In re Dep't of Investigation, 856 F.2d 481, 484 (2d Cir. 1988).",footnote,list_item,0.9841269841269841,267.0,465.0
michigan_law_review_law_enforcement_privilege,"In re City of New York, 607 F.3d 923, 936 (2d Cir. 2010).",footnote,list_item,1.0,268.0,466.0
michigan_law_review_law_enforcement_privilege,"Puerto Rico v. United States, 490 F.3d 50, 64 (1st Cir. 2007).",footnote,list_item,1.0,269.0,467.0
michigan_law_review_law_enforcement_privilege,"Tuite v. Henry, 98 F.3d 1411, 1413 (D.C. Cir. 1996).",footnote,list_item,1.0,270.0,468.0
michigan_law_review_law_enforcement_privilege,"297. As a result, any protection the law enforcement privilege affords from liability is unavoidable collateral. That distinguishes the privilege from most communications privileges, which incentivize uninhibited communications by offering a shield from both leaks and liability. See UpjohnCo. v. U.S., 449 U.S. 383, 389 (1981) (discussing the rationale of attorney client privilege). Hence, past crimes, fraud, and negligence disclosed to one's attorney cannot be revealed to the opposing party, even under a foolproof protective order. In re Grand Jury Subpoenas, 144 F.3d 653 (10th Cir. 1998).",footnote,footnote,0.9932659932659933,271.0,469.0
michigan_law_review_law_enforcement_privilege,"298. See, e.g. , N.Y. CRIM. PROC. LAW § 245.70 (McKinney 2024).",footnote,footnote,0.8166666666666667,272.0,470.0
michigan_law_review_law_enforcement_privilege,"299. E.g. , 18 U.S.C. § 401 (2016).",footnote,footnote,0.90625,273.0,471.0
michigan_law_review_law_enforcement_privilege,"300. Elizabeth Miles, Protective Orders: Does Yours Cover All the Bases? , NAT'L L. REV. (Sept. 24, 2019) https://natlawreview.com/article/protective-orders-does-yours-cover-all-bases [perma.cc/4GXL-MSVG].",footnote,footnote,0.9554455445544554,274.0,472.0
michigan_law_review_law_enforcement_privilege,"The answer to this problem is simple: Courts should use law enforcement's pre-dispute conduct regarding the confidentiality of the information as circumstantial evidence of an acceptable risk of leaks. Courts should demand to know how law enforcement previously treated the allegedly privileged information. As an initial matter, if law enforcement failed to take reasonable care before coming to court, then in most cases judges should be able to avoid the difficult task of digging further and simply default to ordering disclosure. Second, even if the government manages to cross the initial threshold by showing reasonable care, it should often still be possible for courts to accommodate defense access. Here is a simple procedure to do so. Courts should compare how law enforcement itself previously treated the information to the safeguards that a protective order could afford. If judges can craft a protective order that matches or exceeds the protections that law enforcement previously imposed, then ordering disclosure would not create a significant new risk of leaks and courts should, once again, default to ordering disclosure.",body_text,text,0.999124343257443,91.0,476.0
michigan_law_review_law_enforcement_privilege,"302. Bell, supra note 71, at 551. See also Response in Opposition to the Government's Renewed Motion for Protective Order Pursuant to Section 3 of the Classified Information Procedures Act at 5, United States v. Trump, 700 F. Supp. 3d 1126 (S.D. Fla. 2023) (No. 23-80101-CR), ECF 104 (discussing 'documents [that] can only be viewed after full security clearance is secured' by defense counsel).",footnote,footnote,0.9859872611464968,276.0,477.0
michigan_law_review_law_enforcement_privilege,"303. In re City of New York, 607 F.3d 923, 935 n.12 (2nd Cir. 2010).",footnote,footnote,0.9618320610687023,277.0,478.0
michigan_law_review_law_enforcement_privilege,"305. Cf. United States v. Zenni, 492 F. Supp. 464 (E.D. Ky. 1980) (quoting 4 JACK B. WEINSTEIN, MARGARET A. BERGER & JOSEPH M. MCLAUGHLIN, WEINSTEIN'S EVIDENCE ¶ 801(a)[1] (Joseph Fogel ed., 1996)) (explaining why nonassertive verbal conduct is not subject to the hearsay rule because 'when a person acts in a way consistent with a belief but without intending by his act to communicate that belief,' the person's sincerity is not at question); FED. R. EVID. 801 (excluding non-assertive statements from the hearsay rule).",footnote,footnote,0.8046198267564967,278.0,480.0
michigan_law_review_law_enforcement_privilege,"See generally Sharon R. Fairley, Survey Says?: U.S. Cities Double Down on Civilian Oversight of Police Despite Challenges and Controversy , 2020 CARDOZO L. REV. DE NOVO 1.",footnote,list_item,0.9149560117302052,279.0,484.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , United States v. Stewart, 590 F.3d 93, 109-10 (2d Cir. 2009); Bob Egelko, Lawyer Admits Leaking Balco Testimony / He Agrees to Plead Guilty-Prosecutors Say They'll End Effort to Jail Reporters , SFGATE (Feb. 14, 2007), https://www.sfgate.com/bayarea/article/LAWYER-ADMITS-LEAKING-BALCO-TESTIMONY-He-agrees-2617522.php [perma.cc/UX2K-B88J].",footnote,list_item,0.98,280.0,485.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Spencer S. Hsu, Peter Hermann & Tom Jackman, D.C. Police Officer Arrested, Accused of Leaking Info to Proud Boys Leader , WASH. POST (May 19, 2023, 2:09 PM), https://www.washingtonpost.com/dc-md-va/2023/05/19/dc-police-officer-arrested-obstruction-jan6 [perma.cc/6NU3-QGPJ]; Dhruv Mehrota, A Police App Exposed Secret Details About Raids and Suspects , WIRED (Jan. 11, 2023, 9:12 AM), https://www.wired.com/story/sweepwizard-police-raids-data-exposure [perma.cc/S68K-CVNK].",footnote,list_item,0.9700103412616339,281.0,486.0
michigan_law_review_law_enforcement_privilege,"If defense counsel regularly breached protective orders, one would expect prosecutors to produce evidence of that fact whenever they argue against disclosure. They do not.",footnote,list_item,1.0,282.0,487.0
michigan_law_review_law_enforcement_privilege,"Compare Eric S. Fish, Against Adversary Prosecution , 103 IOWA L. REV. 1419, 1467 (2018), with Charles J. Ogletree, Jr., Beyond Justifications: Seeking Motivations to Sustain Public Defenders , 106 HARV. L. REV. 1239, 1246-47 (1993).",footnote,list_item,0.9267241379310345,283.0,488.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , United States v. Jean, 891 F.3d 712 (8th Cir. 2018) (deciding a child pornography case without addressing efforts of either law enforcement or the developers of the website to maintain confidentiality).",footnote,list_item,0.9976580796252927,284.0,489.0
michigan_law_review_law_enforcement_privilege,"Instead, the Tenth Circuit assertion that the privilege is 'based primarily on the harm to law enforcement efforts which might arise from public disclosure,' United States v. Winner, 641 F.2d 825, 831 (10th Cir. 1981) (quoting Black v. Sheraton Corp., 564 F.2d 531, 541 (D.C. Cir. 1977)), the Second Circuit assertion that the privilege applies if disclosure 'risks undermining important [police] investigatory procedures,' In re City of New York, 607 F.3d 923, 936, 944 (2d Cir. 2010), and the First Circuit contention that the privilege applies if disclosure would 'jeopardize future criminal investigations,' Puerto Rico v. United States, 490 F.3d 50, 64 (1st Cir. 2007), invite courts to presume a leak and assess solely its magnitude of harm. Cf. Peter Z. Grossman, Reed W. Cearley & Daniel H. Cole, Uncertainty, Insurance and the Learned Hand Formula , 5 LAW, PROBABILITY & RISK 1 (2006).",footnote,list_item,0.9725797425853385,285.0,492.0
michigan_law_review_law_enforcement_privilege,See supra Section II.A.,footnote,list_item,1.0,286.0,493.0
michigan_law_review_law_enforcement_privilege,"For an exemplary confidentiality analysis, see Torres v. Kuzniasz , 936 F. Supp. 1201, 1210 (D.N.J. 1996).",footnote,list_item,0.995260663507109,287.0,495.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Puerto Rico , 490 F.3d at 65, 67, 69-70 (mentioning the FBI's interest in maintaining or preserving allegedly confidential law enforcement techniques without any analysis of steps that the FBI did or did not take to ensure confidentiality up to that point). When courts do engage in a confidentiality analysis, it is often superficial. See, e.g. , United States v. Rigmaiden, 844 F. Supp. 2d 982, 994-95 (D. Ariz. 2012).",footnote,list_item,0.9895470383275261,288.0,496.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , United States v. Pierce, No. 20-cr-40068, 2021 WL 1949355, at *3-4 (D. Kan. May 14, 2021) (order granting motion to compel); Preston v. Malcolm, No. 09-3714, 2009 WL 4796797, at *7 (D.N.J. Dec. 8, 2009); Kelly v. City of San Jose, 114 F.R.D. 653, 666 (N.D. Cal. 1987).",footnote,list_item,0.9910554561717353,289.0,497.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , United States v. Hoeffener, No. 16CR00374, 2017 WL 3676141, at *18-19 (E.D. Mo. Aug. 25, 2017) (order denying motion to compel).",footnote,list_item,0.989247311827957,290.0,498.0
michigan_law_review_law_enforcement_privilege,"In re City of New York, 607 F.3d 923, 935-37 (2d. Cir. 2010).",footnote,list_item,0.9836065573770492,291.0,499.0
michigan_law_review_law_enforcement_privilege,"Edward J. Imwinkelried, The Dangerous Trend Blurring the Distinction Between a Reasonable Expectation of Confidentiality in Privilege Law and a Reasonable Expectation of Privacy in Fourth Amendment Jurisprudence , 57 LOY. L. REV. 1, 3 (2011).",footnote,list_item,0.9813664596273292,292.0,500.0
michigan_law_review_law_enforcement_privilege,"See, e.g. , Edward J. Imwinkelried, The New Wigmore: An Essay on Rethinking the Foundation of Evidentiary Privileges , 83 B.U. L. REV. 315, 319-20 (2003).",footnote,list_item,0.9738562091503268,293.0,504.0
michigan_law_review_law_enforcement_privilege,"E.g. , Melanie B. Leslie, The Costs of Confidentiality and the Purpose of Privilege , 2000 WIS. L. REV. 31 (2001).",footnote,list_item,0.9557522123893806,294.0,505.0
michigan_law_review_law_enforcement_privilege,"E.g. , Paul R. Rice, A Bad Idea Dying Hard: A Reply to Professor Leslie's Defense of the Indefensible , 2001 WIS. L. REV. 187 (2001); Paul R. Rice, Attorney-Client Privilege: The Eroding Concept of Confidentiality Should be Abolished , 47 DUKE L.J. 853 (1998).",footnote,list_item,0.9632495164410058,295.0,506.0
michigan_law_review_law_enforcement_privilege,"E.g. , Imwinkelreid, supra note 320; Robert P. Mosteller & Kenneth S. Broun, The Danger to Confidential Communications in the Mismatch Between the Fourth Amendment's 'Reasonable Expectation of Privacy' and the Confidentiality of Evidentiary Privileges , 32 CAMPBELL L. REV. 147 (2010); see also Mihailis E. Diamantis, Privileging Privacy: Confidentiality as a Source of Fourth Amendment Protection , 21 U. PA. J. CONST. L. 485 (2018).",footnote,list_item,0.9502890173410404,296.0,507.0
michigan_law_review_law_enforcement_privilege,"Whether communicants spoke in a room with others present, closed a door or window, used encrypted email, or otherwise undertook reasonable efforts to block eavesdroppers, can often be determined without revealing the contents of the communications themselves. E.g. , United States v. Gann, 732 F.2d 714, 722-23 (9th Cir. 1984).",footnote,list_item,0.9954058192955589,297.0,508.0
michigan_law_review_law_enforcement_privilege,"Trade secret claims brought under the federal Defend Trade Secrets Act and the Uniform Trade Secret Act must establish that trade secret holders undertook reasonable efforts to maintain the secrecy of their alleged trade secrets. Defend Trade Secrets Act, 18 U.S.C. § 1839(3); UNIF. TRADE SECRETS ACT, § 1(4) (amended 1985), 14 U.L.A. 437 (1990).",footnote,list_item,0.9364161849710982,298.0,509.0
michigan_law_review_law_enforcement_privilege,"See Buffets, Inc., v. Klinke, 73 F.3d 965, 969-70 (9th Cir. 1996).",footnote,list_item,0.9848484848484849,299.0,510.0
michigan_law_review_law_enforcement_privilege,See supra notes 142-148 and accompanying text.,footnote,list_item,0.9782608695652174,300.0,511.0
michigan_law_review_law_enforcement_privilege,"In sum, if courts tied law enforcement privilege claims to pre-dispute confidentiality, they would be in good company.",body_text,text,1.0,99.0,514.0
michigan_law_review_law_enforcement_privilege,"330. See, e.g. , Camilla A. Hrdy, The General Knowledge, Skill, and Experience Paradox , 60 B.C. L. REV. 2409, 2446 & n.217 (2019); see also Bone, supra note 329, at 47.",footnote,footnote,0.9667673716012085,302.0,519.0
michigan_law_review_law_enforcement_privilege,"331. David E. Pozen, Deep Secrecy , 62 STAN. L. REV. 257, 257, 267 (2010).",footnote,footnote,0.8873239436619719,303.0,520.0
michigan_law_review_law_enforcement_privilege,"332. Heidi Kitrosser, Secrecy and Separated Powers: Executive Privilege Revisited , 92 IOWA L. REV. 489, 514-15 (2007).",footnote,footnote,0.9224137931034483,304.0,521.0
michigan_law_review_law_enforcement_privilege,"333. Mary M. Cheh, Judicial Supervision of Executive Secrecy: Rethinking Freedom of Expression for Government Employees and the Public Right of Access to Government Information , 69 CORNELL L. REV. 690, 730 (1984).",footnote,footnote,0.9289099526066351,305.0,522.0
