pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"the supreme court has never fully embraced the unitary executive theory. trump may be the closest it has ever come. 109 the court reiterated that all of the executive power is vested in the president and that ' unlike anyone else, the president is a branch of government, and the constitution vests in him sweeping powers and duties. ' 110 it expands presidential removal power beyond prior baselines, as noted above. 111 the court also underscored the president ' s ' directive power ' over subordinate of /unifb01 cial actions. it did so partly in reliance on the removal power, but also stated that the president ' s power to ' supervise '","the supreme court has never fully embraced the unitary executive theory. trump may be the closest it has ever come. 109 the court reiterated that all of the executive power is vested in the president and that “unlike anyone else, the president is a branch of government, and the constitution vests in him sweeping powers and duties.” 110 it expands presidential removal power beyond prior baselines, as noted above. 111 the court also underscored the president’s “directive power” over subordinate official actions. it did so partly in reliance on the removal power, but also stated that the president’s power to “supervise” the executive branch and “manage[]” at least “the most important of his subordinates” was exclusive. 112",text,unknown,body-text,0.899,✗
"106 see generally steven g. calabresi & christopher s. yoo, the unitary executive: presidential power from washington to bush (2008).","106 see generally steven g. calabresi & christopher s. yoo, the unitary executive: presidential power from washington to bush (2008).",footnote,unknown,body-text,1.000,✗
"107 see id. ; see also ashraf ahmed, lev menand & noah a. rosenblum, the making of presidential administration , 137 harv. l. rev. 2131, 2133 (2024).","107 see id. ; see also ashraf ahmed, lev menand & noah a. rosenblum, the making of presidential administration , 137 harv. l. rev. 2131, 2133 (2024).",footnote,unknown,body-text,1.000,✗
"108 see adrian vermeule, the head and body of leviathan , new dig. ( july 18, 2024), https:// thenewdigest.substack.com/p/the-head-and-body-of-leviathan.","108 see adrian vermeule, the head and body of leviathan , new dig. (july 18, 2024), https://thenewdigest.substack.com/p/the-head-and-body-of-leviathan .",footnote,unknown,body-text,0.990,✗
"109 myers v. united states , 272 u.s. 52 (1926), endorsed a famously broad version of the unitary executive theory, but it contained quali /unifb01 cations. for example, myers reserved the possibility that ' if a statute ' speci /unifb01 cally committed [a given set of decisions] to the discretion of a particular of /unifb01 cer ' or established a ' quasi-judicial . . . executive tribunal[] whose decisions after hearing affect [the] interests of individuals, ' then congress might properly foreclose the president from intervening in the decision of a particular case. ' goldsmith & manning, supra note 89, at 1840 -41 (quoting myers , 272 u.s. at 135). myers also left in place the rule of perkins that ' when congress, by law, vests the appointment of inferior of /unifb01 cers in the heads of departments, it may limit and restrict the power of removal as it deems best for the public interest ' because ' [t]he constitutional authority in congress to thus vest the appointment implies authority to limit, restrict, and regulate the removal by such laws as congress may enact in relation to the of /unifb01 cers so appointed. ' myers , 272 u.s. at 160 (quoting united states v. perkins, 116 u.s. 483, 485 (1886)); see also id. at 127, 161 -62; supra notes 97 -98 and accompanying text (examining the extent to which perkins survives trump ).","109 myers v. united states , 272 u.s. 52 (1926), endorsed a famously broad version of the unitary executive theory, but it contained qualifications. for example, myers reserved the possibility that “if a statute ‘specifically committed [a given set of decisions] to the discretion of a particular officer’ or established a ‘quasi-judicial … executive tribunal[] whose decisions after hearing affect [the] interests of individuals,’ then congress might properly foreclose the president from intervening in the decision of a particular case.” goldsmith & manning, supra note 89, at 1840-41 (quoting myers , 272 u.s. at 135). myers also left in place the rule of perkins that “when congress, by law, vests the appointment of inferior oﬃcers in the heads of departments, it may limit and restrict the power of removal as it deems best for the public interest” because “[t]he constitutional authority in congress to thus vest the appointment implies authority to limit, restrict, and regulate the removal by such laws as congress may enact in relation to the oﬃcers so appointed.” myers , 272 u.s. at 160 (quoting united states v. perkins, 116 u.s. 483, 485 (1886)); see also id. at 127, 161-62; supra notes 97-98 and accompanying text (examining the extent to which perkins survives trump ).",footnote,unknown,body-text,0.965,✗
111 see supra notes 76 -81 and accompanying text.,111 see supra notes 76-81 and accompanying text.,footnote,unknown,body-text,0.990,✗
"perhaps most importantly, and cutting across all of the points above, the court ' s ruling about the president ' s exclusive authority over enforcement discretion can now be seen as an important component of unitary executive power. the court ' s holding about the president ' s exclusive control over how the executive branch enforces the law now adds to the president ' s removal power in enhancing the president ' s vertical control over executive branch action, especially since that vertical control gives the president expanded discretion from the pretrump baseline over when and how to enforce (and thus, perhaps, comply with) federal law.","perhaps most importantly, and cutting across all of the points above, the court’s ruling about the president’s exclusive authority over enforcement discretion can now be seen as an important component of unitary executive power. the court’s holding about the president’s exclusive control over how the executive branch enforces the law now adds to the president’s removal power in enhancing the president’s vertical control over executive branch action, especially since that vertical control gives the president expanded discretion from the pretrump baseline over when and how to enforce (and thus, perhaps, comply with) federal law.",text,unknown,body-text,0.981,✗
the court followed its formalist analysis of presidential ' immunity ' for exclusive presidential powers with a functional analysis of presidential immunity for non-exclusive presidential powers ' shared with congress. ' 113,the court followed its formalist analysis of presidential “immunity” for exclusive presidential powers with a functional analysis of presidential immunity for non-exclusive presidential powers “shared with congress.” 113,text,unknown,body-text,0.973,✗
"the court resolved this issue by melding the two functionalist nixon opinions about immunity from judicial review. contrary to what nixon v. fitzgerald had suggested, the court viewed the dangers of intrusion on the authority and functions of the presidency to be ' greater ' in the criminal context than in the civil context. 114 the court acknowledged that the president faced many fewer criminal than civil trials but thought the more severe consequences of criminal sanction would have a greater deterrent impact on the presidency. yet the court did not recognize a de /unifb01 nitive absolute immunity, as in nixon v. fitzgerald , due to the countervailing public interest -not present in fitzgerald -in criminal law enforcement, including against the president. the court cited united states v. nixon as accommodating the public interest in criminal law enforcement vis-à-vis presidential claims of authority to resist the subpoena there by recognizing a defeasible ' presumptive privilege. ' 115","the court resolved this issue by melding the two functionalist nixon opinions about immunity from judicial review. contrary to what nixon v. fitzgerald had suggested, the court viewed the dangers of intrusion on the authority and functions of the presidency to be “greater” in the criminal context than in the civil context. 114 the court acknowledged that the president faced many fewer criminal than civil trials but thought the more severe consequences of criminal sanction would have a greater deterrent impact on the presidency. yet the court did not recognize a definitive absolute immunity, as in nixon v. fitzgerald , due to the countervailing public interest-not present in fitzgerald -in criminal law enforcement, including against the president. the court cited united states v. nixon as accommodating the public interest in criminal law enforcement vis-à-vis presidential claims of authority to resist the subpoena there by recognizing a defeasible “presumptive privilege.” 115",text,unknown,body-text,0.988,✗
"the court resolved these ' competing considerations ' by recognizing at least a ' presumptive immunity ' from criminal prosecution for the outer perimeter of non-presidential public acts that rest on non-exclusive powers. 116 the court said the immunity might ultimately be absolute but that it need not decide that question now. it instead ruled that the tentative ' presumptive immunity ' applied to the president ' s non-exclusive of /unifb01 cial acts ' unless the government can show that applying a criminal prohibition to that act would pose no ' dangers of intrusion on the authority and functions of the executive branch. '' 117 this ' balancing ' test seems more generous to the president than the fitzgerald case that it quotes, since it leaves out fitzgerald ' s countervailing consideration of ' the constitutional weight of the interest to be served. ' 118 whatever its scope, the immunity here, as in fitzgerald itself, did not concern the legality of the president ' s underlying acts, but rather shielded the president from adjudication due to the impact on the presidency.","the court resolved these “competing considerations” by recognizing at least a “presumptive immunity” from criminal prosecution for the outer perimeter of non-presidential public acts that rest on non-exclusive powers. 116 the court said the immunity might ultimately be absolute but that it need not decide that question now. it instead ruled that the tentative “presumptive immunity” applied to the president’s non-exclusive official acts “unless the government can show that applying a criminal prohibition to that act would pose no ‘dangers of intrusion on the authority and functions of the executive branch.’” 117 this “balancing” test seems more generous to the president than the fitzgerald case that it quotes, since it leaves out fitzgerald ’s countervailing consideration of “the constitutional weight of the interest to be served.” 118 whatever its scope, the immunity here, as in fitzgerald itself, did not concern the legality of the president’s underlying acts, but rather shielded the president from adjudication due to the impact on the presidency.",text,unknown,body-text,0.971,✗
"118 fitzgerald had stated that ' a court, before exercising jurisdiction, must balance the constitutional weight of the interest to be served against the dangers of intrusion on the authority and functions of the executive branch. ' 457 u.s. at 754. for criticisms of the court ' s formulation, see schmidt, supra note 27 (manuscript at 38); trevor w. morrison, arule for the ages, or a rule for trump? , lawfare ( july 11, 2024, 1:42 pm), https://www.lawfaremedia.org/article /a-rule-for-the-ages -or-a-rule-for-trump.","118 fitzgerald had stated that “a court, before exercising jurisdiction, must balance the constitutional weight of the interest to be served against the dangers of intrusion on the authority and functions of the executive branch.” 457 u.s. at 754. for criticisms of the court’s formulation, see schmidt, supra note 27 (manuscript at 38); trevor w. morrison, a rule for the ages, or a rule for trump? , lawfare (july 11, 2024, 1:42 pm), https://www.lawfaremedia.org/article/a-rule-for-the-ages--or-a-rule-for-trump .",footnote,unknown,body-text,0.985,✗
"119 see, e.g. , roisman, supra note 33, at 1387; martin h. redish & elizabeth j. cisar, the need for pragmatic formalism in separation of powers theory , 41 duke l.j. 449, 450, 491 (1991); suzanne prieur clair, separation of powers: a new look at the functionalist approach , 40 case w. rsrv. l. rev. 331, 338 (1989).","119 see, e.g. , roisman, supra note 33, at 1387; martin h. redish & elizabeth j. cisar, the need for pragmatic formalism in separation of powers theory , 41 duke l.j. 449, 450, 491 (1991); suzanne prieur clair, separation of powers: a new look at the functionalist approach , 40 case w. rsrv. l. rev. 331, 338 (1989).",footnote,unknown,body-text,1.000,✗
"120 see trump , 603 u.s. at 673 -74 (sotomayor, j., dissenting).","120 see trump , 603 u.s. at 673-74 (sotomayor, j., dissenting).",footnote,unknown,body-text,0.992,✗
"in contrast to its exclusive presidential power analysis, the court did not resolve any issues in the case on the basis of the functional immunity it recognized. but the court did establish three additional propositions -none of which were briefed -that are vital to the scope of the presumptive immunity it recognized.","in contrast to its exclusive presidential power analysis, the court did not resolve any issues in the case on the basis of the functional immunity it recognized. but the court did establish three additional propositions-none of which were briefed-that are vital to the scope of the presumptive immunity it recognized.",text,unknown,body-text,0.997,✗
"first, the court provided guidance on how to distinguish of /unifb01 -cial from unof /unifb01 cial acts. 124 this is a crucial distinction since many of trump ' s alleged crimes were not obviously in one camp or the other, and since unof /unifb01 cial acts receive no immunity. trump ruled that the president ' s of /unifb01 cial acts include everything he is authorized to do and more, since some of /unifb01 cial acts, like ' speaking to and on behalf of the american people, ' are not authorized in any constitutionally conventional sense. 125 the court thus concluded that the ' outer perimeter ' of of /unifb01 cial acts includes actions that are ' not manifestly or palpably beyond [his] authority. ' 126 it further ruled that president trump ' s communications with vice president pence to pressure him to ' reject states ' legitimate electoral votes or send them back to state legislatures for review ' was an of /unifb01 cial act since the discussions involved their of /unifb01 cial conduct. 127 trump was thus at least presumptively immune against this charge, though the court remanded on the","first, the court provided guidance on how to distinguish official from unofficial acts. 124 this is a crucial distinction since many of trump’s alleged crimes were not obviously in one camp or the other, and since unofficial acts receive no immunity. trump ruled that the president’s official acts include everything he is authorized to do and more, since some official acts, like “speaking to and on behalf of the american people,” are not authorized in any constitutionally conventional sense. 125 the court thus concluded that the “outer perimeter” of official acts includes actions that are “not manifestly or palpably beyond [his] authority.” 126 it further ruled that president trump’s communications with vice president pence to pressure him to “reject states’ legitimate electoral votes or send them back to state legislatures for review” was an official act since the discussions involved their official conduct. 127 trump was thus at least presumptively immune against this charge, though the court remanded on the question whether prosecution would unduly interfere with presidential power.",text,unknown,body-text,0.911,✗
"121 it is possible that a justice in the majority did not agree on this question, and that the chief justice punted the issue to maintain a majority.","121 it is possible that a justice in the majority did not agree on this question, and that the chief justice punted the issue to maintain a majority.",footnote,unknown,body-text,1.000,✗
"123 on countervailing considerations, see supra note 118 and accompanying text.","123 on countervailing considerations, see supra note 118 and accompanying text.",footnote,unknown,body-text,1.000,✗
"124 the court has distinguished between of /unifb01 cial and unof /unifb01 cial acts implicitly in its immunity cases but has never really explained the distinction. cf. trump v. mazars, 591 u.s. 848, 868 (2020) (noting that ' there is not always a clear line between [the president ' s] personal and of /unifb01 cial affairs ' because ' [t]he interest of the man ' is often ' connected with the constitutional rights of the place '' (quoting the federalist no. 51, at 349 (james madison) ( jacob e. cooke ed., 1961))).","124 the court has distinguished between official and unofficial acts implicitly in its immunity cases but has never really explained the distinction. cf. trump v. mazars, 591 u.s. 848, 868 (2020) (noting that “there is not always a clear line between [the president’s] personal and official affairs” because “[t]he interest of the man” is often “connected with the constitutional rights of the place’” (quoting the federalist no. 51, at 349 (james madison) (jacob e. cooke ed., 1961))).",footnote,unknown,body-text,0.945,✗
"second, the court stated that ' in dividing of /unifb01 cial from unof /unifb01 cial conduct, courts may not inquire into the president ' s motives, ' since that inquiry would ' risk exposing even the most obvious instances of of /unifb01 cial conduct to judicial examination on the mere allegation of improper purpose, thereby intruding on the article ii interests that immunity seeks to protect. ' 128 the court borrowed this idea from fitzgerald , where it was used not as a basis to distinguish of /unifb01 cial from unof /unifb01 cial acts, but rather as a reason the president warranted absolute immunity for of /unifb01 cial conduct in a civil suit. 129","second, the court stated that “in dividing official from unofficial conduct, courts may not inquire into the president’s motives,” since that inquiry would “risk exposing even the most obvious instances of official conduct to judicial examination on the mere allegation of improper purpose, thereby intruding on the article ii interests that immunity seeks to protect.” 128 the court borrowed this idea from fitzgerald , where it was used not as a basis to distinguish official from unofficial acts, but rather as a reason the president warranted absolute immunity for official conduct in a civil suit. 129",text,unknown,body-text,0.940,✗
"third, the court ruled that in prosecuting a president for crimes committed in an unof /unifb01 cial capacity, the jury could not consider evidence concerning the president ' s of /unifb01 cial acts. such consideration, the court explained, ' would permit a prosecutor to do indirectly what he cannot do directly -invite the jury to examine acts for which a president is immune from prosecution, ' thereby defeating the intended effect of immunity by ' heighten[ing] the prospect that the president ' s of /unifb01 cial decisionmaking will be distorted. ' 130 justice barrett, who joined the rest of the majority opinion, did not join this analysis. she asserted (without further explanation) that the constitution ' does not require blinding juries to the circumstances surrounding conduct for which presidents can be held liable, ' and claimed that the rules of evidence could accommodate any concerns about the impact on the presidency. 131 it was in this context that justice barrett and the chief justice had the hard-to-fathom dispute about whether the majority rule would or would not permit the president to be prosecuted for a bribe. 132","third, the court ruled that in prosecuting a president for crimes committed in an unofficial capacity, the jury could not consider evidence concerning the president’s official acts. such consideration, the court explained, “would permit a prosecutor to do indirectly what he cannot do directly-invite the jury to examine acts for which a president is immune from prosecution,” thereby defeating the intended effect of immunity by “heighten[ing] the prospect that the president’s official decisionmaking will be distorted.” 130 justice barrett, who joined the rest of the majority opinion, did not join this analysis. she asserted (without further explanation) that the constitution “does not require blinding juries to the circumstances surrounding conduct for which presidents can be held liable,” and claimed that the rules of evidence could accommodate any concerns about the impact on the presidency. 131 it was in this context that justice barrett and the chief justice had the hard-to-fathom dispute about whether the majority rule would or would not permit the president to be prosecuted for a bribe. 132",text,unknown,body-text,0.975,✗
"131 id. at 655 -56 (barrett, j., concurring in part).","131 id. at 655-56 (barrett, j., concurring in part).",footnote,unknown,body-text,0.990,✗
132 see supra note 80.,132 see supra note 80.,footnote,unknown,body-text,1.000,✗
"vice president pence were of /unifb01 cial acts for which he might receive immunity. the scope of immunity it conferred was potentially broad but also possibly quite narrow, depending on how the opinion ' s ambiguities are resolved. some critics claimed that the court effectively immunized trump from all criminal liability, but that is likely not true. 133 the government ' s superseding indictment on remand read trump to permit every element of the original prosecution save the one involving communications with the justice department. 134 the government was not obviously wrong in its judgment. trump was open-ended and inconclusive enough that it might well have permitted the government to surmount presidential immunity for all of the remaining charges.","trump technically decided very little-basically only that the president was immune in connection with the charge related to justice department communications, and that his communications with vice president pence were official acts for which he might receive immunity. the scope of immunity it conferred was potentially broad but also possibly quite narrow, depending on how the opinion’s ambiguities are resolved. some critics claimed that the court effectively immunized trump from all criminal liability, but that is likely not true. 133 the government’s superseding indictment on remand read trump to permit every element of the original prosecution save the one involving communications with the justice department. 134 the government was not obviously wrong in its judgment. trump was open-ended and inconclusive enough that it might well have permitted the government to surmount presidential immunity for all of the remaining charges.",text,unknown,body-text,0.879,✗
"wemaynevergetclarity on the scope of the presidential immunity announced in trump . trump won the presidential election of 2024 and smith dropped all of the charges. that means that many of the open questions in the opinion about presidential immunity will not be resolved by courts until, if ever, a former president is once against prosecuted. 135 such unresolved issues could include the ultimate scope of presumptive immunity for of /unifb01 cial acts within the president ' s non-exclusive power, the related issue of the distinction between of /unifb01 cial and unof /unifb01 cial acts in this criminal law context, and the actual availability of of /unifb01 cial acts evidence to prove unof /unifb01 cial acts crimes.","we may never get clarity on the scope of the presidential immunity announced in trump . trump won the presidential election of 2024 and smith dropped all of the charges. that means that many of the open questions in the opinion about presidential immunity will not be resolved by courts until, if ever, a former president is once against prosecuted. 135 such unresolved issues could include the ultimate scope of presumptive immunity for official acts within the president’s non-exclusive power, the related issue of the distinction between official and unofficial acts in this criminal law context, and the actual availability of official acts evidence to prove unofficial acts crimes.",text,unknown,body-text,0.959,✗
"this does not mean, however, that trump will be irrelevant. far from it. the immunity ruling, as uncertain as it is, could impact the calculus of executive branch actors even without further judicial clari /unifb01 cation. and entirely independently of the court ' s rulings about the scope of presidential immunity, the court ' s discussion of the president ' s exclusive presidential power will have a large impact. it is to this issue that i now turn.","this does not mean, however, that trump will be irrelevant. far from it. the immunity ruling, as uncertain as it is, could impact the calculus of executive branch actors even without further judicial clarification. and entirely independently of the court’s rulings about the scope of presidential immunity, the court’s discussion of the president’s exclusive presidential power will have a large impact. it is to this issue that i now turn.",text,unknown,body-text,0.975,✗
"133 see, e.g. , sarah fortinsky, schiff says ' of course ' he ' s concerned about trump ' s personal threats against him , hill ( july 7, 2024, 10:53 am et), https://thehill.com/elections /4758532-adam-schiff-donald-trump-personal-attacks; devon ombres, the supreme court has fully embraced an antidemocratic, right-wing agenda , ctr. am. progress ( july 3, 2024), https://www.americanprogress.org/article/the-supreme-court-has-fully-embraced-an-anti democratic-right-wing-agenda.","133 see, e.g. , sarah fortinsky, schiff says ‘of course’ he’s concerned about trump’s personal threats against him , hill (july 7, 2024, 10:53 am et), https://thehill.com/elections/4758532-adam-schiff-donald-trump-personal-attacks ; devon ombres, the supreme court has fully embraced an antidemocratic, right-wing agenda , ctr. am. progress (july 3, 2024), https://www.americanprogress.org/article/the-supreme-court-has-fully-embraced-an-antidemocratic-right-wing-agenda .",footnote,unknown,body-text,0.979,✗
"135 the immunity issue would be resolved in the /unifb01 rst instance by the justice department contemplating a prosecution of a former president, and the department could construe the immunities in trump broadly to preclude prosecution even if the court might not do so in a case presenting the issue.","135 the immunity issue would be resolved in the first instance by the justice department contemplating a prosecution of a former president, and the department could construe the immunities in trump broadly to preclude prosecution even if the court might not do so in a case presenting the issue.",footnote,unknown,body-text,0.985,✗
"many critics claim that trump opens the /unifb02 oodgates to a ' lawless presidency. ' justice sotomayor in dissent, for example, said that the majority ' effectively creates a law-free zone around the president, upsetting the status quo that has existed since the founding. ' 136 justice ketanji brown jackson similarly argued that the majority opinion alters the ' individual accountability model ' that had previously guided presidents and thus ' undermines the constraints of the law as a deterrent for future presidents who might otherwise abuse their power. ' 137 critics of the opinion echoed these themes. 138 these claims must speci /unifb01 cally concern presidential violation of criminal laws, since presidents since fitzgerald have had absolute immunity from civil suits over their of /unifb01 cial acts.","many critics claim that trump opens the floodgates to a “lawless presidency.” justice sotomayor in dissent, for example, said that the majority “effectively creates a law-free zone around the president, upsetting the status quo that has existed since the founding.” 136 justice ketanji brown jackson similarly argued that the majority opinion alters the “individual accountability model” that had previously guided presidents and thus “undermines the constraints of the law as a deterrent for future presidents who might otherwise abuse their power.” 137 critics of the opinion echoed these themes. 138 these claims must specifically concern presidential violation of criminal laws, since presidents since fitzgerald have had absolute immunity from civil suits over their official acts.",text,unknown,body-text,0.967,✗
"with so many loose ends in the undisciplined trump opinion, it is impossible to assess these claims with certainty. they are surely overstated at least to the extent that they assume trump clearly established a broad presidential criminal immunity. it did not. trump ' s diminishment of the deterrent effect of the criminal law, even on the critics ' assumptions, is wildly uncertain.","with so many loose ends in the undisciplined trump opinion, it is impossible to assess these claims with certainty. they are surely overstated at least to the extent that they assume trump clearly established a broad presidential criminal immunity. it did not. trump ’s diminishment of the deterrent effect of the criminal law, even on the critics’ assumptions, is wildly uncertain.",text,unknown,body-text,0.992,✗
"this part offers counterpoints to dominant claims about how trump will impact the presidency. in section iii.a, i offer reasons to doubt that the decision will lead to rampant presidential criminality. the argument here might be unsatisfying to some, since it ultimately rests on the claim that a president had all the tools he needed to achieve rampant criminality long before trump , to which the decision adds relatively little. in section iii.b, i focus on an area where i think trump will have a larger impact: in expanding the scope of presidential power vis-à-vis congress, not as a result of the immunity holding per se , but rather as a result of the court ' s underlying rulings on the removal power, the take care duty, and exclusive presidential power more generally.","this part offers counterpoints to dominant claims about how trump will impact the presidency. in section iii.a, i offer reasons to doubt that the decision will lead to rampant presidential criminality. the argument here might be unsatisfying to some, since it ultimately rests on the claim that a president had all the tools he needed to achieve rampant criminality long before trump , to which the decision adds relatively little. in section iii.b, i focus on an area where i think trump will have a larger impact: in expanding the scope of presidential power vis-à-vis congress, not as a result of the immunity holding per se , but rather as a result of the court’s underlying rulings on the removal power, the take care duty, and exclusive presidential power more generally.",text,unknown,body-text,0.997,✗
"136 trump , 603 u.s. at 684 (sotomayor, j., dissenting).","136 trump , 603 u.s. at 684 (sotomayor, j., dissenting).",footnote,unknown,body-text,1.000,✗
138 see supra note 5.,138 see supra note 5.,footnote,unknown,body-text,1.000,✗
"by criminal liability in deciding whether to commit crimes. richard nixon knowingly committed crimes in his efforts to cover up the watergate break-in, and he feared exposure and possibly jail even as he continued his criminal ways. 139 presidents after nixon have been accused of acting criminally, but we have little insight into how if at all fear of criminal liability in /unifb02 uenced their decisions in of /unifb01 ce related to these allegations. 140 and the criminal law violations alleged in the indictment against trump do not seem to have deterred him even though it was the of /unifb01 cial view of the executive branch, and widely believed at the time, that he could be prosecuted after of /unifb01 ce for crimes committed in of /unifb01 ce. 141","we do not have a great sense about how much, if at all, past presidents pondered or might have been deterred by criminal liability in deciding whether to commit crimes. richard nixon knowingly committed crimes in his efforts to cover up the watergate break-in, and he feared exposure and possibly jail even as he continued his criminal ways. 139 presidents after nixon have been accused of acting criminally, but we have little insight into how if at all fear of criminal liability influenced their decisions in office related to these allegations. 140 and the criminal law violations alleged in the indictment against trump do not seem to have deterred him even though it was the official view of the executive branch, and widely believed at the time, that he could be prosecuted after office for crimes committed in office. 141",text,unknown,body-text,0.900,✗
"without a /unifb01 rm sense of whether or how much presidents were deterred by criminal law prior to trump , it is hard to assess the marginal impact of an uncertain immunity from prosecution on presidential behavior. but i have found no evidence that an ' individual accountability model ' in /unifb02 uenced presidential behavior related to crime. 142","without a firm sense of whether or how much presidents were deterred by criminal law prior to trump , it is hard to assess the marginal impact of an uncertain immunity from prosecution on presidential behavior. but i have found no evidence that an “individual accountability model” influenced presidential behavior related to crime. 142",text,unknown,body-text,0.964,✗
"139 evidence of knowing criminal action can be found in the ' smoking gun ' tape of june 23, 1972 and nixon ' s ' cancer on the presidency ' tape of march 21, 1973. see transcript of a recording of a meeting between the president and h.r. haldeman in the oval of /unifb01 ce on june 23, 1972, from 10:04 to 11:39 am , richard m. nixon presidential libr. , https://www.nixonlibrary.gov/sites/de fault/ /unifb01 les/forresearchers/ /unifb01 nd/tapes/watergate/wspf/741-002.pdf; transcript of a recording of a meeting among the president, john dean, and h.r. haldeman in the oval of /unifb01 ce, on march 21, 1973, from 10:12 to 11:55 am , richard m. nixon presidential libr. , https://www.nixonlibrary .gov/sites/default/ /unifb01 les/forresearchers/ /unifb01 nd/tapes/watergate/trial/exhibit_12.pdf. the march 21 transcript makes pretty clear, but not perfectly clear, that nixon worried about criminal liability for himself during this period. and he clearly worried about prosecution and jail in 1974, especially in the run-up to his resignation. see garrett graff, watergate: a new history 654, 659 (2022).","139 evidence of knowing criminal action can be found in the “smoking gun” tape of june 23, 1972 and nixon’s “cancer on the presidency” tape of march 21, 1973. see transcript of a recording of a meeting between the president and h.r. haldeman in the oval office on june 23, 1972, from 10:04 to 11:39 am , richard m. nixon presidential libr. , https://www.nixonlibrary.gov/sites/default/files/forresearchers/find/tapes/watergate/wspf/741-002.pdf ; transcript of a recording of a meeting among the president, john dean, and h.r. haldeman in the oval office, on march 21, 1973, from 10:12 to 11:55 am , richard m. nixon presidential libr. , https://www.nixonlibrary.gov/sites/default/files/forresearchers/find/tapes/watergate/trial/exhibit_12.pdf . the march 21 transcript makes pretty clear, but not perfectly clear, that nixon worried about criminal liability for himself during this period. and he clearly worried about prosecution and jail in 1974, especially in the run-up to his resignation. see garrett graff, watergate: a new history 654, 659 (2022).",footnote,unknown,body-text,0.963,✗
"140 for example, bill clinton faced potential criminal charges related to perjury and obstruction of justice in the monica lewinsky affair but was ultimately never charged. john f. harris & bill miller, in a deal, clinton avoids indictment , wash. post ( jan. 19, 2001), https:// www.washingtonpost.com/archive/politics/2001/01/20/in-a-deal-clinton-avoids-indictment /bb80cc4c-e72c-40c1-bb72-55b2b81c3065. george h.w. bush was deeply implicated in elements of the iran-contra scandal as vice president, and independent counsel lawrence walsh noted ' a disturbing pattern of deception and obstruction that permeated the highest levels of the reagan and bush administrations. ' walter pincus, bush pardons weinberger in iran-contra affair , wash. post (dec. 24, 1992), https://www.washingtonpost.com/archive /politics/1992/12/25/bush-pardons-weinberger-in-iran-contra-affair/912743a7-026b-4134 -b63d-4c1c57948673. i have found no account of how the prospect of criminal liability in/unifb02 uenced these men ' s of /unifb01 cial acts in of /unifb01 ce.","140 for example, bill clinton faced potential criminal charges related to perjury and obstruction of justice in the monica lewinsky affair but was ultimately never charged. john f. harris & bill miller, in a deal, clinton avoids indictment , wash. post (jan. 19, 2001), https://www.washingtonpost.com/archive/politics/2001/01/20/in-a-deal-clinton-avoids-indictment/bb80cc4c-e72c-40c1-bb72-55b2b81c3065 . george h.w. bush was deeply implicated in elements of the iran-contra scandal as vice president, and independent counsel lawrence walsh noted “a disturbing pattern of deception and obstruction that permeated the highest levels of the reagan and bush administrations.” walter pincus, bush pardons weinberger in iran-contra affair , wash. post (dec. 24, 1992), https://www.washingtonpost.com/archive/politics/1992/12/25/bush-pardons-weinberger-in-iran-contra-affair/912743a7-026b-4134-b63d-4c1c57948673 . i have found no account of how the prospect of criminal liability influenced these men’s official acts in office.",footnote,unknown,body-text,0.978,✗
"141 see, e.g. , a sitting president ' s amenability to indictment & crim. prosecution, 24 op. o.l.c. 222, 255 (2000).","141 see, e.g. , a sitting president’s amenability to indictment & crim. prosecution, 24 op. o.l.c. 222, 255 (2000).",footnote,unknown,body-text,0.983,✗
"142 it is conceivable that presidents prior to trump were not deterred by criminal liability when acting but that trump , by making immunity explicit and salient, will encourage more criminality than previously would have occurred.","142 it is conceivable that presidents prior to trump were not deterred by criminal liability when acting but that trump , by making immunity explicit and salient, will encourage more criminality than previously would have occurred.",footnote,unknown,body-text,1.000,✗
"even if one reads trump to confer a broad presidential immunity, and even if a president is more motivated to commit a crime after trump than before due to the reduced deterrent effect of criminal law, it does not follow that presidential crimes are easy to pull off. the reason is that normally, and for the vast majority of presidential criminal acts, a president must rely on executive branch subordinates who are not immune from criminal liability even if the president is immune. 143 the president cannot effectuate a coup or assassinate political rivals (to take two commonly mentioned examples) without the assistance of people who are subject to criminal law. even issuing a corrupt pardon typically involves executive branch middlemen.","even if one reads trump to confer a broad presidential immunity, and even if a president is more motivated to commit a crime after trump than before due to the reduced deterrent effect of criminal law, it does not follow that presidential crimes are easy to pull off. the reason is that normally, and for the vast majority of presidential criminal acts, a president must rely on executive branch subordinates who are not immune from criminal liability even if the president is immune. 143 the president cannot effectuate a coup or assassinate political rivals (to take two commonly mentioned examples) without the assistance of people who are subject to criminal law. even issuing a corrupt pardon typically involves executive branch middlemen.",text,unknown,body-text,1.000,✗
