pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"due to the increase in social wealth and emergence of modern bankruptcy law, tort law throughout the twentieth century could more sharply distinguish between one individual's interest in physical security and another's conflicting liberty and economic interests. rather than being largely concerned about survival and avoiding debtor's prison, the ordinary duty-bearer now has the resources to consume modern life's conveniences and comforts. this kind of liberty interest is normatively distinguishable from the security interest, providing the foundation for tort rules designed to prevent injury.","due to the increase in social wealth and emergence of modern bankruptcy law, tort law throughout the twentieth century could more sharply distinguish between one individual’s interest in physical security and another’s conflicting liberty and economic interests. rather than being largely concerned about survival and avoiding debtor’s prison, the ordinary duty-bearer now has the resources to consume modern life’s conveniences and comforts. this kind of liberty interest is normatively distinguishable from the security interest, providing the foundation for tort rules designed to prevent injury.",text,unknown,body-text,0.993,✗
"recognizing that compensatory resources are scarce and injury compensation is imperfect, the common law has adopted the concept of an irreparable injury-one that 'cannot be adequately measured or compensated by money.' 130 according to the judicial conception of an irreparable injury, '[d]amages are inadequate if [a] plaintiff cannot use them to replace the specific thing he has lost.' 131 consequently, compensatory damages are adequate 'for only one category of losses: to replace fungible goods or routine services in an orderly market.' 132 bodily injuries are not fully fungible with any other goods or services, making them a paradigmatic example of an irreparable harm.","recognizing that compensatory resources are scarce and injury compensation is imperfect, the common law has adopted the concept of an irreparable injury-one that “cannot be adequately measured or compensated by money.” 130 irreparable injury , black’s law dictionary (11th ed. 2019). according to the judicial conception of an irreparable injury, “[d]amages are inadequate if [a] plaintiff cannot use them to replace the specific thing he has lost.” 131 douglas laycock, the death of the irreparable injury rule , 103 harv. l. rev . 687, 703 (1990). consequently, compensatory damages are adequate “for only one category of losses: to replace fungible goods or routine services in an orderly market.” 132 id. at 691. bodily injuries are not fully fungible with any other goods or services, making them a paradigmatic example of an irreparable harm.",text,unknown,body-text,0.881,✗
"for example, this equitable principle justifies the privilege of self-defense. as the restatement (third) of torts explains:","for example, this equitable principle justifies the privilege of self-defense. as the restatement (third) of torts explains:",text,unknown,body-text,1.000,✗
"an actor is justified in responding to the immediate threat or the infliction of violence or confinement with necessary and proportional force. it is both unrealistic and unfair to ask someone who is suddenly and wrongfully attacked to be content with the possibility of a subsequent tort lawsuit against, or criminal prosecution of, the assailant. 134","an actor is justified in responding to the immediate threat or the infliction of violence or confinement with necessary and proportional force. it is both unrealistic and unfair to ask someone who is suddenly and wrongfully attacked to be content with the possibility of a subsequent tort lawsuit against, or criminal prosecution of, the assailant. 134 restatement (third) of torts: intentional torts to persons § 21 cmt. c ( a.l.i. , tentative draft no. 6, 2021).",text,unknown,body-text,0.863,✗
"the associated commentary never mentions the problem of irreparable injuries, although it must be the reason why prohibiting individuals from defending themselves against impending attacks would be both 'unrealistic and unfair.' a monetary damages award, even if coupled with criminal punishment for the wrongdoing, cannot adequately compensate a lost life or broken bone. hence it would be both unfair and unrealistic to require individuals to rest on these remedial rights rather than empower them to prevent the irreparable harm through self-defense.","the associated commentary never mentions the problem of irreparable injuries, although it must be the reason why prohibiting individuals from defending themselves against impending attacks would be both “unrealistic and unfair.” a monetary damages award, even if coupled with criminal punishment for the wrongdoing, cannot adequately compensate a lost life or broken bone. hence it would be both unfair and unrealistic to require individuals to rest on these remedial rights rather than empower them to prevent the irreparable harm through self-defense.",text,unknown,body-text,0.996,✗
injunctive relief prevents irreparable injuries by prohibiting the injurythreatening behavior altogether when it would be equitable to do so:,injunctive relief prevents irreparable injuries by prohibiting the injury-threatening behavior altogether when it would be equitable to do so:,text,unknown,body-text,0.996,✗
"damages are the standard remedy for personal injury only because personal injuries can rarely be anticipated in time to prevent them by injunction. but where an injunction is possible, the irreparable injury rule is obviously satisfied: if it happens, the physical injury to the plaintiff will be irreparable. the most common examples are injunctions against family violence . . . . the issue also arises when courts are asked to enjoin conduct that creates a risk of serious injury. when the risk is great enough, those injunctions are routinely granted. 136","damages are the standard remedy for personal injury only because personal injuries can rarely be anticipated in time to prevent them by injunction. but where an injunction is possible, the irreparable injury rule is obviously satisfied: if it happens, the physical injury to the plaintiff will be irreparable. the most common examples are injunctions against family violence . . . . the issue also arises when courts are asked to enjoin conduct that creates a risk of serious injury. when the risk is great enough, those injunctions are routinely granted. 136 douglas laycock, the death of the irreparable injury rule 42 (1991) (footnotes and paragraph structure omitted).",text,unknown,body-text,0.908,✗
"in the absence of injunctive relief, there is no other remedy for preventing irreparable harms such as premature death. the monetary damages remedy, by definition, does not suffice. for the negligence rule to equitably prevent irreparable harms, it must instead formulate required forms of reasonably safe behavior.","in the absence of injunctive relief, there is no other remedy for preventing irreparable harms such as premature death. the monetary damages remedy, by definition, does not suffice. for the negligence rule to equitably prevent irreparable harms, it must instead formulate required forms of reasonably safe behavior.",text,unknown,body-text,1.000,✗
"the problem of irreparable injury, which substantively shapes the tort rules of negligence liability and the privilege of self-defense, stems from the scarcity of compensatory resources. this important normative property, however, has not factored into leading theories of tort law.","the problem of irreparable injury, which substantively shapes the tort rules of negligence liability and the privilege of self-defense, stems from the scarcity of compensatory resources. this important normative property, however, has not factored into leading theories of tort law.",text,unknown,body-text,1.000,✗
"140. to be more precise, 'deterrence is not merely influencing conduct, but doing so in a particular way: by creating a prudential reason' not to engage in the conduct. sandy steel, deterrence in private law , in private law and practical reason: essays on john gardner's private law theory 123, 124 (haris psarras & sandy steel eds., 2023). by incorporating fatal harms into the standard of reasonable care, the negligence rule clearly creates a prudential reason for duty-bearers to avoid engaging in such unreasonable misconduct. 'but reasons are cheap.' id. at 128. the more interesting question is whether deterrence supplies a decisive reason for formulating the duty in this manner. it does. in the absence of a compensatory remedy for fatal harms, their prevention must be the decisive reason for including them in the duty. cf. id. at 140 & n.43 (arguing that 'duties to bear a deterrent burden' can be justified 'when we are under a moral duty to bear a burden, and the duty is one of sufficient importance that it may be enforced,' as can occur when 'compensation is not sufficient next best conformity to a duty not wrongfully to harm').","consequently, the equitable prevention of irreparable injuries is furthered by negligence law’s behavioral obligations, not by the inherently inadequate compensatory damages remedy. therein lies the rights-based deterrence rationale for negligence liability. 140 to be more precise, “deterrence is not merely influencing conduct, but doing so in a particular way: by creating a prudential reason” not to engage in the conduct. sandy steel, deterrence in private law , in private law and practical reason: essays on john gardner’s private law theory 123, 124 (haris psarras & sandy steel eds., 2023). by incorporating fatal harms into the standard of reasonable care, the negligence rule clearly creates a prudential reason for duty-bearers to avoid engaging in such unreasonable misconduct. “but reasons are cheap.” id. at 128. the more interesting question is whether deterrence supplies a decisive reason for formulating the duty in this manner. it does. in the absence of a compensatory remedy for fatal harms, their prevention must be the decisive reason for including them in the duty. cf. id. at 140 & n.43 (arguing that “duties to bear a deterrent burden” can be justified “when we are under a moral duty to bear a burden, and the duty is one of sufficient importance that it may be enforced,” as can occur when “compensation is not sufficient next best conformity to a duty not wrongfully to harm”).",text,unknown,body-text,0.890,✗
"for example, arthur ripstein defends the corrective-justice interpretation on the ground that compensatory damages as a normative matter 'make it as if the wrong had never happened.' 146 his reasoning is straightforward: 'although few people would be indifferent between being free of injury and being injured and receiving compensation, adequate compensation can enable a person to have (almost) the same range of options.' 147 compensatory damages adequately correct for the injustice, eliminating the prevention of bodily injury as a principled concern of substantive tort law. as ernest weinrib puts it, '[f]or corrective justice, deterrence plays no role in defining the nature of the wrong.' 148","for example, arthur ripstein defends the corrective-justice interpretation on the ground that compensatory damages as a normative matter “make it as if the wrong had never happened.” 146 ripstein, supra note 61, at 1961. his reasoning is straightforward: “although few people would be indifferent between being free of injury and being injured and receiving compensation, adequate compensation can enable a person to have (almost) the same range of options.” 147 id. at 1984. compensatory damages adequately correct for the injustice, eliminating the prevention of bodily injury as a principled concern of substantive tort law. as ernest weinrib puts it, “[f]or corrective justice, deterrence plays no role in defining the nature of the wrong.” 148 weinrib, supra note 64, at 638.",text,unknown,body-text,0.939,✗
"the failure to account for irreparable injuries also undermines prominent accounts of corrective justice. the thrust of this interpretive approach is that tort liability redresses the wrongdoing of a defendant who violated the plaintiff's correlative tort right. so interpreted, 'tort law 'corrects' the injusticerestores the pre-existing equilibrium-by ordering that the full value of the loss be transferred to the responsible party via a damage payment equal to the value of the loss.' 144 by assuming that compensatory damages are 'equal to the full value of the loss,' these accounts utterly ignore the problem of irreparable injuries and the fundamental importance of preventing those harms in the first instance. 145","the failure to account for irreparable injuries also undermines prominent accounts of corrective justice. the thrust of this interpretive approach is that tort liability redresses the wrongdoing of a defendant who violated the plaintiff’s correlative tort right. so interpreted, “tort law ‘corrects’ the injustice-restores the pre-existing equilibrium-by ordering that the full value of the loss be transferred to the responsible party via a damage payment equal to the value of the loss.” 144 john c.p. goldberg, twentieth-century tort theory , 91 geo. l.j. 513, 570 (2003). although corrective justice scholars disagree about important matters, they agree on this proposition and related matters. id. by assuming that compensatory damages are “equal to the full value of the loss,” these accounts utterly ignore the problem of irreparable injuries and the fundamental importance of preventing those harms in the first instance. 145 id.",text,unknown,body-text,0.863,✗
"it is striking how closely this account of corrective justice conforms to our earlier account of tort law under idealized compensatory conditions. perfectly compensatory damages entirely erase the wrongdoing and fully restore normative equilibrium, in which case there is no further reason to worry about preventing bodily injuries. 149","it is striking how closely this account of corrective justice conforms to our earlier account of tort law under idealized compensatory conditions. perfectly compensatory damages entirely erase the wrongdoing and fully restore normative equilibrium, in which case there is no further reason to worry about preventing bodily injuries. 149 see supra section ii.b.",text,unknown,body-text,0.966,✗
"to have (almost) the same range of options' they had prior to the injury. the damages remedy for these irreparable harms cannot 'make it as if the wrong had never happened.' rather than rely on the inherently inadequate monetary damages remedy, tort law strives to prevent these irreparable injuries by incorporating their social values into the obligation to exercise reasonable carecontrary to weinrib's claim that 'deterrence plays no role in defining the nature of the wrong.' the inadequacy of compensatory damages makes deterrence especially valuable. deterrence is an essential property for understanding tort law that is overlooked by formulations of corrective justice which assume that compensatory damages can always normatively correct for wrongdoing and fully restore normative equilibrium.","but in a world of scarce compensatory resources, this account does not persuasively describe tort law. contra ripstein, there is no “adequate compensation” for wrongful death or severe bodily injuries which “can enable a person to have (almost) the same range of options” they had prior to the injury. the damages remedy for these irreparable harms cannot “make it as if the wrong had never happened.” rather than rely on the inherently inadequate monetary damages remedy, tort law strives to prevent these irreparable injuries by incorporating their social values into the obligation to exercise reasonable care-contrary to weinrib’s claim that “deterrence plays no role in defining the nature of the wrong.” the inadequacy of compensatory damages makes deterrence especially valuable. deterrence is an essential property for understanding tort law that is overlooked by formulations of corrective justice which assume that compensatory damages can always normatively correct for wrongdoing and fully restore normative equilibrium.",text,unknown,body-text,0.869,✗
"the substantive implications of this deterrence reasoning extend beyond the requirements of reasonable care. the foregoing discussion does not rule out the possibility that, in some cases, duty-bearers can reduce their costs by acting negligently and paying (inherently inadequate) compensatory damages instead of complying with a demanding behavioral obligation to exercise reasonable care. to address this problem, the common law relies on punitive remedies.","the substantive implications of this deterrence reasoning extend beyond the requirements of reasonable care. the foregoing discussion does not rule out the possibility that, in some cases, duty-bearers can reduce their costs by acting negligently and paying (inherently inadequate) compensatory damages instead of complying with a demanding behavioral obligation to exercise reasonable care. to address this problem, the common law relies on punitive remedies.",text,unknown,body-text,1.000,✗
"to prevent the irreparable injuries of premature death and other physical harms, tort law uses negligence liability as the baseline rule governing accidental injury. this liability rule obligates duty-bearers to act reasonably, thereby prohibiting them from choosing to engage in unreasonably dangerous behaviors in exchange for the payment of (inherently inadequate) damages as compensation for any ensuing (irreparable) harms. a defendant who consciously disregards or intentionally violates the plaintiff's tort right is subject to punishment under both tort law and criminal law.","to prevent the irreparable injuries of premature death and other physical harms, tort law uses negligence liability as the baseline rule governing accidental injury. this liability rule obligates duty-bearers to act reasonably, thereby prohibiting them from choosing to engage in unreasonably dangerous behaviors in exchange for the payment of (inherently inadequate) damages as compensation for any ensuing (irreparable) harms. a defendant who consciously disregards or intentionally violates the plaintiff’s tort right is subject to punishment under both tort law and criminal law.",text,unknown,body-text,0.998,✗
"once again, compensatory resource scarcity elucidates an important normative property of tort law. '[t]he legal culture lacks a full normative account of the relationship between retributive goals and punitive damages.' 153 the defendant's bad-faith rejection of the primary obligation to exercise reasonable care, even when coupled with the payment of compensatory damages for the breach, is reprehensible only because the compensatory damages remedy does not adequately protect the tort right in cases of irreparable injury. this inherent limitation of the compensatory damages remedy stems from the scarcity of compensatory resources and creates a retributive rationale for punitive damages-a property consistent with our earlier finding that perfectly compensatory damages obviate the need to punish injury-causing conduct. 154","once again, compensatory resource scarcity elucidates an important normative property of tort law. “[t]he legal culture lacks a full normative account of the relationship between retributive goals and punitive damages.” 153 cass r. sunstein, daniel kahneman & david schkade, assessing punitive damages (with notes on cognition and valuation in law) , 107 yale l.j. 2071, 2085 (1998). the defendant’s bad-faith rejection of the primary obligation to exercise reasonable care, even when coupled with the payment of compensatory damages for the breach, is reprehensible only because the compensatory damages remedy does not adequately protect the tort right in cases of irreparable injury. this inherent limitation of the compensatory damages remedy stems from the scarcity of compensatory resources and creates a retributive rationale for punitive damages-a property consistent with our earlier finding that perfectly compensatory damages obviate the need to punish injury-causing conduct. 154 see supra section ii.b.",text,unknown,body-text,0.897,✗
"like compensatory damages, punitive damage awards are issued in ordinary money and are also subject to the inherently limited ways in which that medium of exchange can fairly redress wrongdoing. after all, if money were sufficient for retributive purposes, wealthy individuals could intentionally kill or sexually attack others and buy their way out of responsibility by paying monetary damages. these kinds of retributive problems create a complementary role for criminal liability, explaining why 'punitive or exemplary damages have been assessed . . . upon evidence of such [willfulness], recklessness or wickedness, on the part of the party at fault, as amounted to criminality.' ' 155","like compensatory damages, punitive damage awards are issued in ordinary money and are also subject to the inherently limited ways in which that medium of exchange can fairly redress wrongdoing. after all, if money were sufficient for retributive purposes, wealthy individuals could intentionally kill or sexually attack others and buy their way out of responsibility by paying monetary damages. these kinds of retributive problems create a complementary role for criminal liability, explaining why “punitive or exemplary damages have been assessed . . . upon evidence of such [willfulness], recklessness or wickedness, on the part of the party at fault, as amounted to criminality.’ ” 155 lake shore & mich. s. ry. co. v. prentice, 147 u.s. 101, 114-15 (1893) (quoting hagan v. providence & worcester r.r., 3 r.i. 88, 91 (1854)).",text,unknown,body-text,0.903,✗
"throughout its varied elements, the negligence rule accounts for the important substantive implications flowing from the manner in which scarce compensatory resources lead to the problem of imperfect injury compensation and the concomitant need to prevent these irreparable harms. the resultant, behaviorally demanding standard of reasonable care effectively functions as a rule of no-fault or strict liability in many cases, explaining why one can breach that duty and cause irreparable injury without incurring any obligation beyond the duty to pay (inherently inadequate) compensatory damages. however, when a defendant reprehensibly breaches the duty, the payment of compensatory damages does not adequately correct for the injustice of wrongfully causing irreparable harm. the normative value of preventing these irreparable injuries accordingly justifies punishing the wrongdoer for a bad-faith breach of the duty to exercise reasonable care, warranting awards of punitive damages and, in some cases, the imposition of criminal negligence liability.","throughout its varied elements, the negligence rule accounts for the important substantive implications flowing from the manner in which scarce compensatory resources lead to the problem of imperfect injury compensation and the concomitant need to prevent these irreparable harms. the resultant, behaviorally demanding standard of reasonable care effectively functions as a rule of no-fault or strict liability in many cases, explaining why one can breach that duty and cause irreparable injury without incurring any obligation beyond the duty to pay (inherently inadequate) compensatory damages. however, when a defendant reprehensibly breaches the duty, the payment of compensatory damages does not adequately correct for the injustice of wrongfully causing irreparable harm. the normative value of preventing these irreparable injuries accordingly justifies punishing the wrongdoer for a bad-faith breach of the duty to exercise reasonable care, warranting awards of punitive damages and, in some cases, the imposition of criminal negligence liability.",text,unknown,body-text,1.000,✗
"under conditions of scarce compensatory resources, the problem of irreparable injury justifies prioritizing ex ante prevention over ex post monetary compensation. to do so, tort law must prioritize the right-holder's interest in physical security (the protected object) over the duty-bearer's compensatory obligation and the associated burden on liberty. by justifying a relative interpersonal priority of the individual interest in physical security, the problem of scarce compensatory resources also creates two distinctive rationales for strict liability.","under conditions of scarce compensatory resources, the problem of irreparable injury justifies prioritizing ex ante prevention over ex post monetary compensation. to do so, tort law must prioritize the right-holder’s interest in physical security (the protected object) over the duty-bearer’s compensatory obligation and the associated burden on liberty. by justifying a relative interpersonal priority of the individual interest in physical security, the problem of scarce compensatory resources also creates two distinctive rationales for strict liability.",text,unknown,body-text,0.996,✗
"strict liability in these cases is not ideal; its deterrence properties wholly depend on the (inherently inadequate) compensatory damages remedy. but strict liability can still improve upon the deterrence capabilities of an underenforced negligence rule. like that baseline negligence rule, these strict liability rules are formulated to equitably prevent irreparable injuries like premature death.","strict liability in these cases is not ideal; its deterrence properties wholly depend on the (inherently inadequate) compensatory damages remedy. but strict liability can still improve upon the deterrence capabilities of an underenforced negligence rule. like that baseline negligence rule, these strict liability rules are formulated to equitably prevent irreparable injuries like premature death.",text,unknown,body-text,1.000,✗
"the discussion so far has shown why the scarcity of compensatory resources places deterrence at the center of tort law. negligence is the liability default rule for good reason, strongly pulling tort law theories in that direction. a deterrence rationale for strict liability is complementary and comfortably fits within this conceptual framework. but by making deterrence and conductbased liability rules so vitally important, the problem of scarce compensatory resources masks the extent to which tort law is based on a compensatory norm.","the discussion so far has shown why the scarcity of compensatory resources places deterrence at the center of tort law. negligence is the liability default rule for good reason, strongly pulling tort law theories in that direction. a deterrence rationale for strict liability is complementary and comfortably fits within this conceptual framework. but by making deterrence and conduct-based liability rules so vitally important, the problem of scarce compensatory resources masks the extent to which tort law is based on a compensatory norm.",text,unknown,body-text,0.999,✗
"consider the customary practices in the state of nature that first defined the common law. in this era, injury victims had the remedial alternatives of pursuing punishment-'an eye for an eye'-or receiving compensation-'the value of an eye for an eye.' as we have found, these two remedies are complementary responses to the scarcity of compensatory resources and the resultant problem of imperfect injury compensation. 164 the early common law then improved upon this remedial scheme by having the state exact punishment through the criminal law, enabling victims to pursue tort claims for compensation. 165 despite this important legal development, the normative fact remained that the victim suffered grievous injury and deserved compensation embodied in the entitlement of the 'value of an eye for an eye.'","consider the customary practices in the state of nature that first defined the common law. in this era, injury victims had the remedial alternatives of pursuing punishment-“an eye for an eye”-or receiving compensation-“the value of an eye for an eye.” as we have found, these two remedies are complementary responses to the scarcity of compensatory resources and the resultant problem of imperfect injury compensation. 164 see supra section iii.a. the early common law then improved upon this remedial scheme by having the state exact punishment through the criminal law, enabling victims to pursue tort claims for compensation. 165 this is the basic thesis of the self-help model of legal development. see geistfeld, supra note 79, at 1523-25. despite this important legal development, the normative fact remained that the victim suffered grievous injury and deserved compensation embodied in the entitlement of the “value of an eye for an eye.”",text,unknown,body-text,0.915,✗
"a compensatory norm seems to justify a general rule of strict liability for all accidental harms as a complement to the behaviorally demanding negligence standard of reasonable care. the threat of punitive damages for culpable forms of unreasonably dangerous behaviors would enforce the baseline duty to exercise reasonable care, while the strict liability rule provides compensation for the residual harms. why, then, does modern tort law only employ strict liability in highly circumscribed circumstances?","a compensatory norm seems to justify a general rule of strict liability for all accidental harms as a complement to the behaviorally demanding negligence standard of reasonable care. the threat of punitive damages for culpable forms of unreasonably dangerous behaviors would enforce the baseline duty to exercise reasonable care, while the strict liability rule provides compensation for the residual harms. why, then, does modern tort law only employ strict liability in highly circumscribed circumstances?",text,unknown,body-text,1.000,✗
"to make a contractual undertaking worthwhile, a seller must cover all costs of performing the contract, including those obligations incurred by virtue of tort law. right-holders who bear the costs of a correlative duty essentially pay for their entitlement to compensatory damages, altering the normative calculus of tort law.","to make a contractual undertaking worthwhile, a seller must cover all costs of performing the contract, including those obligations incurred by virtue of tort law. right-holders who bear the costs of a correlative duty essentially pay for their entitlement to compensatory damages, altering the normative calculus of tort law.",text,unknown,body-text,1.000,✗
"for example, a tort obligation to install airbags in a reasonably designed automobile will prompt the manufacturer to increase the vehicle's price to cover that cost. likewise, the vehicle's price will cover the manufacturer's other liability costs, including those of injury compensation. the equilibrium contract price in a market based on the normatively justified set of entitlements accordingly embodies the full cost of the tort obligation. because consumer right-holders fully pay for the correlative tort obligations of manufacturer duty-bearers, liability can be excessive by unreasonably burdening the legally protected interests of these right-holders via increased prices.","for example, a tort obligation to install airbags in a reasonably designed automobile will prompt the manufacturer to increase the vehicle’s price to cover that cost. likewise, the vehicle’s price will cover the manufacturer’s other liability costs, including those of injury compensation. the equilibrium contract price in a market based on the normatively justified set of entitlements accordingly embodies the full cost of the tort obligation. because consumer right-holders fully pay for the correlative tort obligations of manufacturer duty-bearers, liability can be excessive by unreasonably burdening the legally protected interests of these right-holders via increased prices.",text,unknown,body-text,0.996,✗
in what respect is it equitable or fair to require someone else to compensate your injury when you are the one paying for that compensation? paying for an entitlement to injury compensation is exactly the same thing an individual does when purchasing insurance. a purely compensatory tort obligation running from duty-bearers to the right-holders who ultimately incur those costs collapses into an insurance transaction.,in what respect is it equitable or fair to require someone else to compensate your injury when you are the one paying for that compensation? paying for an entitlement to injury compensation is exactly the same thing an individual does when purchasing insurance. a purely compensatory tort obligation running from duty-bearers to the right-holders who ultimately incur those costs collapses into an insurance transaction.,text,unknown,body-text,1.000,✗
"for these same reasons, a purely compensatory rule of strict liability can also be excessively costly for right-holders outside contractual settings. a wide range of risky behaviors contribute to the background level of reasonable risk in a community. for example, reasonably safe driving can still cause a crash. this familiar form of risky behavior is part of the background level of reasonable risk a community tolerates. the duty governing these kinds of common, risky social interactions burdens the ordinary person while creating risks (such as by driving); it also protects them from the risky behavior of others (like passing drivers on the roadway). for the category of risky interactions comprising the background level of reasonable risk in the community, the ordinary right-holder is also a reciprocally situated duty-bearer who incurs the full burden of the duty. this distributive outcome-like in contractual settings-eliminates a compensatory rationale for strict liability. 176","for these same reasons, a purely compensatory rule of strict liability can also be excessively costly for right-holders outside contractual settings. a wide range of risky behaviors contribute to the background level of reasonable risk in a community. for example, reasonably safe driving can still cause a crash. this familiar form of risky behavior is part of the background level of reasonable risk a community tolerates. the duty governing these kinds of common, risky social interactions burdens the ordinary person while creating risks (such as by driving); it also protects them from the risky behavior of others (like passing drivers on the roadway). for the category of risky interactions comprising the background level of reasonable risk in the community, the ordinary right-holder is also a reciprocally situated duty-bearer who incurs the full burden of the duty. this distributive outcome-like in contractual settings-eliminates a compensatory rationale for strict liability. 176 for more rigorous demonstration, see geistfeld, supra note 79, at 1564-82.",text,unknown,body-text,0.964,✗
"courts have recognized as much: 'strict liability . . . was never intended to make the manufacturer or distributor of a product its insurer.' 175 strict products liability instead fairly protects consumer right-holders by obligating commercial sellers to provide reasonably safe, non-defective products, with the compensatory damages remedy enforcing that obligation. strict products liability, in other words, is justified by deterrence reasoning and not by the fairness of compensation.","courts have recognized as much: “strict liability . . . was never intended to make the manufacturer or distributor of a product its insurer.” 175 anderson v. owens-corning fiberglas corp., 810 p.2d 549, 552 (cal. 1991) (en banc). strict products liability instead fairly protects consumer right-holders by obligating commercial sellers to provide reasonably safe, non-defective products, with the compensatory damages remedy enforcing that obligation. strict products liability, in other words, is justified by deterrence reasoning and not by the fairness of compensation.",text,unknown,body-text,0.917,✗
"contrary to appearances, the compensatory norm still largely occupies the same position within the modern tort system as it did in the state of nature. the injurious interactions in the state of nature were limited to cases in which the member of one family, clan, or tribe harmed someone from another. these social interactions were neither contractual nor reciprocally situated within a community's background level of reasonable risk-there was not one political community in the state of nature but many independent clans and the like. an injury-causing interaction between two clans was inherently nonreciprocal, justifying a compensatory rule of strict liability-the 'value of an eye for an eye'-to attain equitable balance in cases of accidental injury. 182","contrary to appearances, the compensatory norm still largely occupies the same position within the modern tort system as it did in the state of nature. the injurious interactions in the state of nature were limited to cases in which the member of one family, clan, or tribe harmed someone from another. these social interactions were neither contractual nor reciprocally situated within a community’s background level of reasonable risk-there was not one political community in the state of nature but many independent clans and the like. an injury-causing interaction between two clans was inherently nonreciprocal, justifying a compensatory rule of strict liability-the “value of an eye for an eye”-to attain equitable balance in cases of accidental injury. 182 id. at 344-45 (citing miller , supra note 55, at 24-26 (2006)).",text,unknown,body-text,0.956,✗
"the reciprocity norm of compensation has ongoing relevance masked by the scarcity of compensatory resources. that scarcity generates the baseline rule of negligence liability supplemented by two different, complementary forms of strict liability: one based on deterrence, the other on fair compensation. this latter rule of strict liability for abnormally dangerous activities is the only overtly compensatory rule. it is quite circumscribed, creating the misleading appearance that the compensatory norm is basically irrelevant in modern tort law.","the reciprocity norm of compensation has ongoing relevance masked by the scarcity of compensatory resources. that scarcity generates the baseline rule of negligence liability supplemented by two different, complementary forms of strict liability: one based on deterrence, the other on fair compensation. this latter rule of strict liability for abnormally dangerous activities is the only overtly compensatory rule. it is quite circumscribed, creating the misleading appearance that the compensatory norm is basically irrelevant in modern tort law.",text,unknown,body-text,1.000,✗
"changes in social conditions have rendered this application of strict liability rare. unlike the state of nature, modern social relations involve contractual webs governing myriad kinds of risky behaviors. and when individuals are not mutually cooperating in this way, they engage in a variety of other kinds of social interactions in which they regularly occupy the roles of both a right-holder and a duty-bearer. 183 as reciprocally situated duty-bearers, rightholders incur the costs of compensatory obligations they are owed. the fair protection of right-holder interests under these conditions limits purely compensatory forms of strict liability to nonreciprocal dangers above the communal background level of reasonable risk. this compensatory rule of strict liability, therefore, applies to the same kinds of social interactions as it did in the state of nature. the primary difference is that modern social interactions hardly ever involve these kinds of objectively defined nonreciprocal risks; they are 'abnormally dangerous activities.' 184","changes in social conditions have rendered this application of strict liability rare. unlike the state of nature, modern social relations involve contractual webs governing myriad kinds of risky behaviors. and when individuals are not mutually cooperating in this way, they engage in a variety of other kinds of social interactions in which they regularly occupy the roles of both a right-holder and a duty-bearer. 183 see mark a. geistfeld, tort law and civil recourse , 119 mich. l. rev. 1289, 1302-04 (2021). as reciprocally situated duty-bearers, right-holders incur the costs of compensatory obligations they are owed. the fair protection of right-holder interests under these conditions limits purely compensatory forms of strict liability to nonreciprocal dangers above the communal background level of reasonable risk. this compensatory rule of strict liability, therefore, applies to the same kinds of social interactions as it did in the state of nature. the primary difference is that modern social interactions hardly ever involve these kinds of objectively defined nonreciprocal risks; they are “abnormally dangerous activities.” 184 restatement (third) of torts: liab. for physical & emotional harm § 20 ( a.l.i . 2010).",text,unknown,body-text,0.919,✗
"although this compensatory form of strict liability now has limited application, it has an important implication for the normative properties of tort law. a purely compensatory tort rule, by definition, is wholly justified in terms of fair or reasonable injury compensation and not by injury deterrence (unlike negligence and related rules of strict liability formulated to overcome the evidentiary hurdles of proving negligence liability). a purely compensatory tort rule is allocatively inefficient: the compensatory transfer merely shifts the injury costs from one party to the other while creating the associated transaction costs. in the absence of deterrence, social costs are minimized by letting the loss fall on the injured accident victim. how, then, can a compensatory rule of strict liability be squared with the normative calculus of tort law defined in terms of both welfarist and nonwelfarist rationales for tort liability?","although this compensatory form of strict liability now has limited application, it has an important implication for the normative properties of tort law. a purely compensatory tort rule, by definition, is wholly justified in terms of fair or reasonable injury compensation and not by injury deterrence (unlike negligence and related rules of strict liability formulated to overcome the evidentiary hurdles of proving negligence liability). a purely compensatory tort rule is allocatively inefficient: the compensatory transfer merely shifts the injury costs from one party to the other while creating the associated transaction costs. in the absence of deterrence, social costs are minimized by letting the loss fall on the injured accident victim. how, then, can a compensatory rule of strict liability be squared with the normative calculus of tort law defined in terms of both welfarist and nonwelfarist rationales for tort liability?",text,unknown,body-text,1.000,✗
